pos,title,artist,last_pos,peak_pos,streak
1,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",-1,1,1
2,That's What I Like,Bruno Mars,1,1,16
3,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,4,3,16
4,Humble.,Kendrick Lamar,3,1,5
5,Shape Of You,Ed Sheeran,2,1,17
6,Something Just Like This,The Chainsmokers & Coldplay,6,3,11
7,Mask Off,Future,5,5,11
8,iSpy,KYLE Featuring Lil Yachty,8,4,19
9,XO TOUR Llif3,Lil Uzi Vert,9,8,6
10,It Ain't Me,Kygo x Selena Gomez,10,10,12
11,Stay,Zedd & Alessia Cara,11,7,10
12,DNA.,Kendrick Lamar,7,4,3
13,Say You Won't Let Go,James Arthur,13,13,28
14,Issues,Julia Michaels,14,12,15
15,Body Like A Back Road,Sam Hunt,12,6,14
16,Congratulations,Post Malone Featuring Quavo,15,15,19
17,Location,Khalid,16,16,17
18,Passionfruit,Drake,18,8,7
19,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,17,9,22
20,Believer,Imagine Dragons,37,20,13
21,Tunnel Vision,Kodak Black,20,6,11
22,Bad And Boujee,Migos Featuring Lil Uzi Vert,22,1,25
23,Closer,The Chainsmokers Featuring Halsey,23,1,40
24,Paris,The Chainsmokers,19,6,16
25,T-Shirt,Migos,24,19,16
26,I Feel It Coming,The Weeknd Featuring Daft Punk,21,4,24
27,Swang,Rae Sremmurd,26,26,20
28,Sign Of The Times,Harry Styles,25,4,4
29,Cold,Maroon 5 Featuring Future,28,16,12
30,Slide,Calvin Harris Featuring Frank Ocean & Migos,30,30,10
31,In Case You Didn't Know,Brett Young,34,31,13
32,Goosebumps,Travis Scott,42,32,25
33,Rolex,Ayo & Teo,39,32,12
34,Hurricane,Luke Combs,41,34,12
35,24K Magic,Bruno Mars,35,4,30
36,Love On The Brain,Rihanna,29,5,29
37,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,32,2,21
38,Now Or Never,Halsey,52,38,4
39,Can't Stop The Feeling!,Justin Timberlake,38,1,52
40,Bounce Back,Big Sean,31,6,26
41,Both,Gucci Mane Featuring Drake,43,41,20
42,Unforgettable,French Montana Featuring Swae Lee,50,42,4
43,Love.,Kendrick Lamar Featuring Zacari,27,18,3
44,Redbone,Childish Gambino,45,44,22
45,Scars To Your Beautiful,Alessia Cara,40,8,36
46,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,46,42,7
47,Castle On The Hill,Ed Sheeran,47,6,17
48,Look At Me!,XXXTentacion,49,34,13
49,There's Nothing Holdin' Me Back,Shawn Mendes,44,44,2
50,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,55,50,5
51,Loyalty.,Kendrick Lamar Featuring Rihanna,33,14,3
52,Element.,Kendrick Lamar,36,16,3
53,Heavy,Linkin Park Featuring Kiiara,54,52,11
54,Portland,Drake Featuring Quavo & Travis Scott,53,9,7
55,The Cure,Lady Gaga,62,39,3
56,The Fighter,Keith Urban Featuring Carrie Underwood,60,38,13
57,Black,Dierks Bentley,66,57,13
58,Hometown Girl,Josh Turner,61,56,10
59,Good Life,G-Eazy & Kehlani,59,59,3
60,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,63,60,5
61,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,-1,61,1
62,If I Told You,Darius Rucker,94,62,3
63,Shining,DJ Khaled Featuring Beyonce & JAY Z,57,57,12
64,Attention,Charlie Puth,68,64,2
65,Yeah Boy,Kelsea Ballerini,73,65,11
66,The Weekend,Brantley Gilbert,70,64,18
67,First Time,Kygo & Ellie Goulding,-1,67,1
68,Losin Control,Russ,77,63,10
69,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,74,68,6
70,Thunder,Imagine Dragons,-1,70,1
71,First Day Out,Tee Grizzley,79,71,5
72,Any Ol' Barstool,Jason Aldean,67,52,15
73,Down,Marian Hill,58,21,16
74,Chained To The Rhythm,Katy Perry Featuring Skip Marley,51,4,12
75,Everyday We Lit,YFN Lucci Featuring PnB Rock,82,75,4
76,Bon Appetit,Katy Perry Featuring Migos,-1,76,1
77,Cake,Flo Rida & 99 Percent,78,73,4
78,Prblms,6LACK,72,72,6
79,XXX.,Kendrick Lamar Featuring U2,56,33,3
80,Party,Chris Brown Featuring Usher & Gucci Mane,76,40,20
81,Scared To Be Lonely,Martin Garrix & Dua Lipa,83,80,9
82,How Not To,Dan + Shay,85,82,5
83,Craving You,Thomas Rhett Featuring Maren Morris,92,53,5
84,Human,Rag'n'Bone Man,-1,84,2
85,My Girl,Dylan Scott,93,85,2
86,The Night We Met,Lord Huron,84,84,3
87,Privacy,Chris Brown,-1,87,1
88,Good Drank,2 Chainz x Gucci Mane x Quavo,99,82,8
89,Yah.,Kendrick Lamar,65,32,3
90,Slow Hands,Niall Horan,-1,90,1
91,Magnolia,Playboi Carti,-1,91,1
92,Do Re Mi,Blackbear,87,87,2
93,Sweet Creature,Harry Styles,-1,93,1
94,You Look Good,Lady Antebellum,-1,60,4
95,Selfish,Future Featuring Rihanna,98,37,10
96,El Amante,Nicky Jam,-1,96,6
97,Call On Me,Starley,80,65,18
98,Flatliner,Cole Swindell,-1,98,2
99,You're Welcome,Dwayne Johnson,-1,65,13
100,Wokeuplikethis*,Playboi Carti Featuring Lil Uzi Vert,-1,100,1
