pos,title,artist,last_pos,peak_pos,streak
1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,28
2,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,2,2,6
3,That's What I Like,Bruno Mars,3,1,28
4,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",4,1,13
5,Believer,Imagine Dragons,7,5,25
6,Unforgettable,French Montana Featuring Swae Lee,5,5,16
7,Shape Of You,Ed Sheeran,6,1,29
8,There's Nothing Holdin' Me Back,Shawn Mendes,8,8,14
9,Attention,Charlie Puth,10,9,14
10,Body Like A Back Road,Sam Hunt,9,6,26
11,Congratulations,Post Malone Featuring Quavo,12,8,31
12,Humble.,Kendrick Lamar,11,1,17
13,Redbone,Childish Gambino,13,13,34
14,Stay,Zedd & Alessia Cara,14,7,22
15,Something Just Like This,The Chainsmokers & Coldplay,15,3,23
16,Strip That Down,Liam Payne Featuring Quavo,25,16,10
17,XO TOUR Llif3,Lil Uzi Vert,16,7,18
18,Slow Hands,Niall Horan,19,18,13
19,Now Or Never,Halsey,17,17,16
20,Mask Off,Future,18,5,23
21,Bank Account,21 Savage,34,21,3
22,It Ain't Me,Kygo x Selena Gomez,21,10,24
23,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",26,23,6
24,Say You Won't Let Go,James Arthur,20,11,40
25,Castle On The Hill,Ed Sheeran,22,6,29
26,Sorry Not Sorry,Demi Lovato,23,23,3
27,Location,Khalid,24,16,29
28,Bodak Yellow (Money Moves),Cardi B,49,28,4
29,2U,David Guetta Featuring Justin Bieber,32,16,7
30,Mi Gente,J Balvin & Willy William Featuring Beyonce,42,30,4
31,Slippery,Migos Featuring Gucci Mane,35,29,18
32,Rake It Up,Yo Gotti Featuring Nicki Minaj,41,32,4
33,Magnolia,Playboi Carti,29,29,13
34,Numb,Linkin Park,-1,11,33
35,Issues,Julia Michaels,28,11,27
36,Everyday We Lit,YFN Lucci Featuring PnB Rock,33,33,16
37,In The End,Linkin Park,-1,2,39
38,Praying,Kesha ,40,25,3
39,Closer,The Chainsmokers Featuring Halsey,36,1,52
40,Back To You,Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals,-1,40,1
41,Fetish,Selena Gomez Featuring Gucci Mane,27,27,3
42,Malibu,Miley Cyrus,31,10,12
43,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,38,38,17
44,In Case You Didn't Know,Brett Young,37,19,25
45,Heavy,Linkin Park Featuring Kiiara,-1,45,18
46,Love Galore,SZA Featuring Travis Scott,53,46,7
47,The Fighter,Keith Urban Featuring Carrie Underwood,-1,38,23
48,Craving You,Thomas Rhett Featuring Maren Morris,44,39,17
49,Small Town Boy,Dustin Lynch,52,49,8
50,Rolex,Ayo & Teo,43,20,24
51,Whatever You Need,Meek Mill Featuring Chris Brown & Ty Dolla $ign,89,51,3
52,My Girl,Dylan Scott,39,39,14
53,Versace On The Floor,Bruno Mars,47,47,7
54,Bad Liar,Selena Gomez,30,20,11
55,Feel It Still,Portugal. The Man,63,55,6
56,Felices Los 4,Maluma,48,48,11
57,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,55,47,13
58,Do I Make You Wanna,Billy Currington,57,57,7
59,DNA.,Kendrick Lamar,51,4,15
60,Drinkin' Problem,Midland,54,54,12
61,What's My Name,"China Anne McClain, Thomas Doherty & Dylan Playfair",-1,61,1
62,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",56,56,7
63,What Ifs,Kane Brown Featuring Lauren Alaina,65,63,7
64,Loyalty.,Kendrick Lamar Featuring Rihanna,62,14,15
65,Butterfly Effect,Travis Scott,60,60,9
66,No Such Thing As A Broken Heart,Old Dominion,64,64,9
67,Flatliner,Cole Swindell,66,66,14
68,No Promises,Cheat Codes Featuring Demi Lovato,68,68,11
69,Thunder,Imagine Dragons,59,54,13
70,You Look Good,Lady Antebellum,67,59,16
71,Escapate Conmigo,Wisin Featuring Ozuna,70,70,7
72,Most Girls,Hailee Steinfeld,58,58,10
73,Heartache On The Dance Floor,Jon Pardi,81,73,4
74,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,82,74,5
75,Love.,Kendrick Lamar Featuring Zacari,77,18,15
76,Somebody Else Will,Justin Moore,84,76,8
77,Issues,Meek Mill,-1,77,1
78,Privacy,Chris Brown,76,62,13
79,Wins & Losses,Meek Mill,-1,79,1
80,Passionfruit,Drake,74,8,19
81,It's Goin' Down,Descendants 2 Cast,-1,81,1
82,Young Dumb & Broke,Khalid,91,82,2
83,1942 Flows,Meek Mill,-1,83,1
84,First Day Out,Tee Grizzley,69,48,17
85,Glorious,Macklemore Featuring Skylar Grey,99,85,3
86,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,79,29,19
87,Yours If You Want It,Rascal Flatts,71,71,10
88,4 AM,2 Chainz Featuring Travis Scott,83,55,8
89,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,80,46,18
90,Down,Fifth Harmony Featuring Gucci Mane,78,42,7
91,Imitadora,Romeo Santos,-1,91,1
92,Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",95,81,8
93,It Ain't My Fault,Brothers Osborne,94,93,6
94,El Amante,Nicky Jam,92,92,12
95,The Story Of O.J.,JAY-Z,72,23,3
96,We Ball,Meek Mill Featuring Young Thug,-1,96,1
97,F**k That Check Up,Meek Mill Featuring Lil Uzi Vert,-1,97,1
98,Signs,Drake,88,36,5
99,Heavy Heart,Meek Mill,-1,99,1
100,Reminder,The Weeknd,90,31,12
