pos,title,artist,last_pos,peak_pos,streak
1,Rockstar,Post Malone Featuring 21 Savage,1,1,8
2,Havana,Camila Cabello Featuring Young Thug,2,2,13
3,Bodak Yellow (Money Moves),Cardi B,3,1,19
4,Too Good At Goodbyes,Sam Smith,10,4,9
5,Thunder,Imagine Dragons,5,5,28
6,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,4,3,28
7,Feel It Still,Portugal. The Man,6,4,21
8,Perfect,Ed Sheeran,11,8,11
9,What Lovers Do,Maroon 5 Featuring SZA,12,9,11
10,Mi Gente,J Balvin & Willy William Featuring Beyonce,9,3,19
11,Sorry Not Sorry,Demi Lovato,8,6,18
12,Gucci Gang,Lil Pump,7,7,9
13,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,24,13,9
14,I Get The Bag,Gucci Mane Featuring Migos,15,11,12
15,Bank Account,21 Savage,16,12,18
16,Unforgettable,French Montana Featuring Swae Lee,17,3,31
17,What About Us,P!nk,22,13,14
18,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,20,1,43
19,Attention,Charlie Puth,18,5,29
20,Bad At Love,Halsey,27,20,10
21,New Rules,Dua Lipa,26,21,15
22,Rake It Up,Yo Gotti Featuring Nicki Minaj,13,8,19
23,MotorSport,"Migos, Nicki Minaj & Cardi B",14,14,2
24,Believer,Imagine Dragons,21,4,40
25,Young Dumb & Broke,Khalid,25,25,17
26,Shape Of You,Ed Sheeran,23,1,44
27,Call It What You Want,Taylor Swift,-1,27,1
28,Praying,Kesha,31,22,18
29,I Fall Apart,Post Malone,29,28,7
30,...Ready For It?,Taylor Swift,19,4,10
31,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,55,31,11
32,Strip That Down,Liam Payne Featuring Quavo,28,10,25
33,There's Nothing Holdin' Me Back,Shawn Mendes,30,6,29
34,Slow Hands,Niall Horan,32,11,28
35,Ghostface Killers,"21 Savage, Offset & Metro Boomin Featuring Travis Scott",57,35,2
36,That's What I Like,Bruno Mars,33,1,43
37,Look What You Made Me Do,Taylor Swift,34,1,12
38,When It Rains It Pours,Luke Combs,37,33,15
39,What Ifs,Kane Brown Featuring Lauren Alaina,36,26,22
40,Congratulations,Post Malone Featuring Quavo,40,8,46
41,Do Re Mi,Blackbear,41,40,22
42,Something Just Like This,The Chainsmokers & Coldplay,39,3,38
43,The Weekend,SZA,44,43,15
44,How Long,Charlie Puth,46,44,5
45,XO TOUR Llif3,Lil Uzi Vert,43,7,33
46,Humble.,Kendrick Lamar,42,1,32
47,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",51,47,9
48,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,38,2,21
49,Body Like A Back Road,Sam Hunt,49,6,41
50,Ric Flair Drip,Offset & Metro Boomin,71,50,2
51,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,45,45,20
52,Greatest Love Story,LANCO,53,51,10
53,Unforgettable,Thomas Rhett,52,47,15
54,Silence,Marshmello Featuring Khalid,50,42,13
55,Wolves,Selena Gomez X Marshmello,35,35,3
56,Roll In Peace,Kodak Black Featuring XXXTENTACION,56,53,12
57,Love So Soft,Kelly Clarkson,47,47,9
58,I'll Name The Dogs,Blake Shelton,65,58,9
59,Plain Jane,A$AP Ferg,54,54,7
60,Every Little Thing,Carly Pearce,58,50,15
61,Let You Down,NF,61,61,4
62,Meant To Be,Bebe Rexha & Florida Georgia Line,60,60,3
63,Light It Up,Luke Bryan,62,62,11
64,Rap Saved Me,"21 Savage, Offset & Metro Boomin Featuring Quavo",74,64,2
65,Lemon,N*E*R*D & Rihanna,-1,65,1
66,The Race,Tay-K,59,44,14
67,Like I Loved You,Brett Young,63,63,7
68,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,64,64,7
69,Sky Walker,Miguel Featuring Travis Scott,66,66,7
70,Losing Sleep,Chris Young,68,63,7
71,Fix A Drink,Chris Janson,67,67,11
72,Good Old Days,Macklemore Featuring Kesha,72,70,3
73,My Choppa Hate N****s,21 Savage & Metro Boomin,94,73,2
74,Yours,Russell Dickerson,76,74,4
75,I Could Use A Love Song,Maren Morris,81,75,12
76,Round Here Buzz,Eric Church,82,76,7
77,Jocelyn Flores,XXXTentacion,70,31,11
78,Questions,Chris Brown,79,78,11
79,Rubbin Off The Paint,YBN Nahmir,-1,79,1
80,Dusk Till Dawn,Zayn Featuring Sia ,78,44,9
81,Candy Paint,Post Malone,85,81,3
82,Pray,Sam Smith,-1,55,2
83,F**k Love,XXXTentacion Featuring Trippie Redd,80,41,11
84,Lights Down Low,MAX Featuring gnash,84,84,5
85,Gorgeous,Taylor Swift,69,13,3
86,Transportin',Kodak Black,73,46,12
87,Relationship,Young Thug Featuring Future,88,65,12
88,Mayores,Becky G Featuring Bad Bunny,83,83,3
89,Sauce It Up,Lil Uzi Vert,75,49,11
90,Ask Me How I Know,Garth Brooks,90,90,3
91,Smooth,Florida Georgia Line,89,89,6
92,Broken Halos,Chris Stapleton,-1,92,2
93,Wait,Maroon 5,-1,93,1
94,Pull Up N Wreck,Big Sean & Metro Boomin Featuring 21 Savage,-1,94,1
95,You Broke Up With Me,Walker Hayes,91,91,3
96,Go Flex,Post Malone,86,76,8
97,Patek Water,Future & Young Thug Featuring Offset,77,50,3
98,Glorious,Macklemore Featuring Skylar Grey,87,49,18
99,Mad Stalkers,"21 Savage, Offset & Metro Boomin",-1,99,1
100,Nightmare,Offset & Metro Boomin,-1,100,1
