pos,title,artist,last_pos,peak_pos,streak
1,Look What You Made Me Do,Taylor Swift,1,1,4
2,Bodak Yellow (Money Moves),Cardi B,2,2,11
3,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,5,3,20
4,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,3,1,35
5,Too Good At Goodbyes,Sam Smith,-1,5,1
6,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,6,2,13
7,Unforgettable,French Montana Featuring Swae Lee,9,3,23
8,Attention,Charlie Puth,7,5,21
9,Believer,Imagine Dragons,8,4,32
10,There's Nothing Holdin' Me Back,Shawn Mendes,10,6,21
11,Slow Hands,Niall Horan,15,11,20
12,Strip That Down,Liam Payne Featuring Quavo,14,10,17
13,Sorry Not Sorry,Demi Lovato,13,13,10
14,Feel It Still,Portugal. The Man,18,14,13
15,Bank Account,21 Savage,12,12,10
16,Rake It Up,Yo Gotti Featuring Nicki Minaj,11,10,11
17,Shape Of You, Ed Sheeran,16,1,36
18,That's What I Like,Bruno Mars,17,1,35
19,Mi Gente,J Balvin & Willy William Featuring Beyonce,22,19,11
20,XO TOUR Llif3,Lil Uzi Vert,19,7,25
21,...Ready For It?,Taylor Swift,4,4,2
22,Body Like A Back Road,Sam Hunt,20,6,33
23,Humble.,Kendrick Lamar,21,1,24
24,I Get The Bag,Gucci Mane Featuring Migos,31,24,4
25,Praying,Kesha,26,22,10
26,Young Dumb & Broke,Khalid,33,26,9
27,Something Just Like This,The Chainsmokers & Coldplay,25,3,30
28,Location,Khalid,30,16,36
29,What Lovers Do,Maroon 5 Featuring SZA,27,27,3
30,What About Us,P!nk,32,28,6
31,Redbone,Childish Gambino,28,12,41
32,What Ifs,Kane Brown Featuring Lauren Alaina,40,32,14
33,Congratulations,Post Malone Featuring Quavo,24,8,38
34,Friends,Justin Bieber + BloodPop,35,20,4
35,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",29,1,20
36,Love Galore,SZA Featuring Travis Scott,37,33,14
37,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",23,20,13
38,Small Town Boy,Dustin Lynch,41,36,15
39,Loyalty.,Kendrick Lamar Featuring Rihanna,36,14,22
40,Thunder,Imagine Dragons,45,40,20
41,Stay,Zedd & Alessia Cara,34,7,29
42,Jocelyn Flores,XXXTentacion,38,31,3
43,Say You Won't Let Go,James Arthur,39,11,47
44,Dusk Till Dawn,Zayn Featuring Sia,-1,44,1
45,No Promises,Cheat Codes Featuring Demi Lovato,42,39,18
46,Mask Off,Future,43,5,30
47,Unforgettable,Thomas Rhett,63,47,7
48,The Race,Tay-K,44,44,6
49,When It Rains It Pours,Luke Combs,48,48,7
50,Do Re Mi,Blackbear,50,50,14
51,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,52,51,12
52,Heartache On The Dance Floor,Jon Pardi,56,52,11
53,Roll In Peace,Kodak Black Featuring XXXTENTACION,53,53,4
54,The Weekend,SZA,61,54,7
55,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,47,39,3
56,New Rules,Dua Lipa,62,56,7
57,F**k Love,XXXTentacion Featuring Trippie Redd,49,41,3
58,Transportin',Kodak Black,46,46,4
59,Silence,Marshmello Featuring Khalid,54,42,5
60,It's A Vibe," 2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",51,44,14
61,Butterfly Effect,Travis Scott,58,55,16
62,Love So Soft,Kelly Clarkson,-1,62,1
63,Magnolia,Playboi Carti,60,29,20
64,Havana,Camila Cabello Featuring Young Thug,73,64,5
65,Glorious,Macklemore Featuring Skylar Grey,68,65,10
66,All The Pretty Girls,Kenny Chesney,67,66,7
67,Sauce It Up,Lil Uzi Vert,57,49,3
68,No Such Thing As A Broken Heart,Old Dominion ,59,46,16
69,B.E.D.,Jacquees,69,69,6
70,Felices Los 4,Maluma,66,48,18
71,Bad At Love,Halsey,81,71,2
72,Back To You,Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals,64,40,8
73,I'll Name The Dogs,Blake Shelton,-1,73,1
74,Fetish,Selena Gomez Featuring Gucci Mane,65,27,10
75,Escapate Conmigo,Wisin Featuring Ozuna,74,63,14
76,Whatever You Need,Meek Mill Featuring Chris Brown & Ty Dolla $ign,72,51,10
77,They Don't Know,Jason Aldean,76,76,7
78,Every Little Thing,Carly Pearce,78,78,7
79,Everybody Dies In Their Nightmares,XXXTentacion,70,54,3
80,Found You,Kane Brown,-1,80,1
81,Gucci Gang,Lil Pump,-1,81,1
82,Greatest Love Story,LANCO,86,82,2
83,Versace On The Floor,Bruno Mars,71,33,14
84,Drinkin' Problem,Midland,75,45,19
85,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,-1,85,1
86,More Girls Like You,Kip Moore,82,82,5
87,These Heaux,Bhad Bhabie,77,77,2
88,Relationship,Young Thug Featuring Future,90,83,4
89,Questions,Chris Brown,89,89,3
90,Do I Make You Wanna,Billy Currington,80,47,14
