pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,20,6rPO02ozF3bM7NnOV4h6s2
2,That's What I Like,Bruno Mars,2,1,20,0KKkJNfGyhkQ5aFogxQAPU
3,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",3,1,5,1jYiIOC5d6soxkJP81fxq2
4,Humble.,Kendrick Lamar,4,1,9,7KXjTSCq5nL1LoYtL7XAwS
5,Shape Of You,Ed Sheeran,5,1,21,7qiZfU4dY1lWllzX7mPBI3
6,Mask Off,Future,6,5,15,0VgkVdmE4gld66l8iyGjgx
7,Stay,Zedd & Alessia Cara,7,7,14,6uBhi9gBXWjanegOb2Phh0
8,Something Just Like This,The Chainsmokers & Coldplay,8,3,15,1dNIEtp7AY3oDAKCGg2XkH
9,XO TOUR Llif3,Lil Uzi Vert,9,8,10,7GX5flRQZVHRAGd6B4TmDO
10,Congratulations,Post Malone Featuring Quavo,13,10,23,3a1lNhkSLSkpJE4MSHpDu9
11,Issues,Julia Michaels,11,11,19,7vu0JkJh0ldukEYbTVcqd0
12,Say You Won't Let Go,James Arthur,12,11,32,5uCax9HTNlzGybIStD3vDh
13,It Ain't Me,Kygo x Selena Gomez,10,10,16,12GEpg2XOPyqk03JZEZnJs
14,Body Like A Back Road,Sam Hunt,14,6,18,7mldq42yDuxiUNn08nvzHO
15,Believer,Imagine Dragons,15,15,17,1NtIMM4N0cFa1dNzN15chl
16,iSpy,KYLE Featuring Lil Yachty,16,4,23,2EEeOnHehOozLq4aS0n6SL
17,Redbone,Childish Gambino,22,17,26,3kxfsdsCpFgN412fpnW85Y
18,Unforgettable,French Montana Featuring Swae Lee,23,18,8,3B54sVLJ402zGa6Xm4YGNe
19,In Case You Didn't Know,Brett Young,19,19,17,10M2Ex445zw585Ducldzkw
20,Rolex,Ayo & Teo,31,20,16,0pSBuHjILhNEo55xK1zrRt
21,Malibu,Miley Cyrus,18,10,4,2habSXqcJGExM6JJyskY7O
22,There's Nothing Holdin' Me Back,Shawn Mendes,25,22,6,7JJmb5XwzOO8jgpou264Ml
23,Location,Khalid,21,16,21,152lZdxL1OR0ZMW6KquMif
24,Sign Of The Times,Harry Styles,17,4,8,5Ohxk2dO5COHF1krpoPigN
25,DNA.,Kendrick Lamar,20,4,7,6HZILIRieu8S0iqY8kIKhj
26,Now Or Never,Halsey,26,26,8,7i2DJ88J7jQ8K7zqFX2fW8
27,Passionfruit,Drake,24,8,11,5mCPDVBb16L4XQwDdbRUpz
28,Castle On The Hill,Ed Sheeran,30,6,21,6PCUP3dWmTjcTtXY02oFdT
29,Bad And Boujee,Migos Featuring Lil Uzi Vert,28,1,29,4Km5HrUvYTaSUfiSGPJeQR
30,Slide,Calvin Harris Featuring Frank Ocean & Migos,29,25,14,6gpcs5eMhJwax4mIfKDYQk
31,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,33,31,11,6kex4EBAj0WHXDKZMEJaaF
32,Closer,The Chainsmokers Featuring Halsey,32,1,44,7BKLCZ1jbUBVqRi2FVlTVw
33,Slow Hands,Niall Horan,52,33,5,27vTihlWXiz9f9lJM3XGVU
