pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,28,6rPO02ozF3bM7NnOV4h6s2
2,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,2,2,6,45XhKYRRkyeqoW3teSOkCM
3,That's What I Like,Bruno Mars,3,1,28,0KKkJNfGyhkQ5aFogxQAPU
4,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",4,1,13,1jYiIOC5d6soxkJP81fxq2
5,Believer,Imagine Dragons,7,5,25,1NtIMM4N0cFa1dNzN15chl
6,Unforgettable,French Montana Featuring Swae Lee,5,5,16,3B54sVLJ402zGa6Xm4YGNe
7,Shape Of You,Ed Sheeran,6,1,29,7qiZfU4dY1lWllzX7mPBI3
8,There's Nothing Holdin' Me Back,Shawn Mendes,8,8,14,7JJmb5XwzOO8jgpou264Ml
9,Attention,Charlie Puth,10,9,14,4iLqG9SeJSnt0cSPICSjxv
10,Body Like A Back Road,Sam Hunt,9,6,26,7mldq42yDuxiUNn08nvzHO
11,Congratulations,Post Malone Featuring Quavo,12,8,31,3a1lNhkSLSkpJE4MSHpDu9
12,Humble.,Kendrick Lamar,11,1,17,7KXjTSCq5nL1LoYtL7XAwS
13,Redbone,Childish Gambino,13,13,34,3kxfsdsCpFgN412fpnW85Y
14,Stay,Zedd & Alessia Cara,14,7,22,6uBhi9gBXWjanegOb2Phh0
15,Something Just Like This,The Chainsmokers & Coldplay,15,3,23,1dNIEtp7AY3oDAKCGg2XkH
16,Strip That Down,Liam Payne Featuring Quavo,25,16,10,4Ro98RCK90oHqqSZUnTFq5
17,XO TOUR Llif3,Lil Uzi Vert,16,7,18,7GX5flRQZVHRAGd6B4TmDO
18,Slow Hands,Niall Horan,19,18,13,27vTihlWXiz9f9lJM3XGVU
19,Now Or Never,Halsey,17,17,16,7i2DJ88J7jQ8K7zqFX2fW8
20,Mask Off,Future,18,5,23,0VgkVdmE4gld66l8iyGjgx
21,Bank Account,21 Savage,34,21,3,2fQrGHiQOvpL9UgPvtYy6G
22,It Ain't Me,Kygo x Selena Gomez,21,10,24,12GEpg2XOPyqk03JZEZnJs
23,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",26,23,6,5bcTCxgc7xVfSaMV3RuVke
24,Say You Won't Let Go,James Arthur,20,11,40,5uCax9HTNlzGybIStD3vDh
25,Castle On The Hill,Ed Sheeran,22,6,29,6PCUP3dWmTjcTtXY02oFdT
26,Sorry Not Sorry,Demi Lovato,23,23,3,3Du2K5dLzmduCNp6uwuaL0
27,Location,Khalid,24,16,29,152lZdxL1OR0ZMW6KquMif
28,Bodak Yellow (Money Moves),Cardi B,49,28,4,2771LMNxwf62FTAdpJMQfM
29,2U,David Guetta Featuring Justin Bieber,32,16,7,762UXiwEHYY97VL45sAUPR
30,Mi Gente,J Balvin & Willy William Featuring Beyonce,42,30,4,4ipnJyDU3Lq15qBAYNqlqK
31,Slippery,Migos Featuring Gucci Mane,35,29,18,6p8NuHm8uCGnn2Dtbtf7zE
32,Rake It Up,Yo Gotti Featuring Nicki Minaj,41,32,4,4knL4iPxPOZjQzTUlELGSY
33,Magnolia,Playboi Carti,29,29,13,1e1JKLEDKP7hEQzJfNAgPl
34,Numb,Linkin Park,-1,11,33,2nLtzopw4rPReszdYBJU6h
35,Issues,Julia Michaels,28,11,27,7vu0JkJh0ldukEYbTVcqd0
36,Everyday We Lit,YFN Lucci Featuring PnB Rock,33,33,16,4PzovBqgnSHKd8opsP7IVM
37,In The End,Linkin Park,-1,2,39,60a0Rd6pjrkxjPbaKzXjfq
38,Praying,Kesha ,40,25,3,79NlESqzFSW0hdBWgls4FX
39,Closer,The Chainsmokers Featuring Halsey,36,1,52,7BKLCZ1jbUBVqRi2FVlTVw
40,Back To You,Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals,-1,40,1,7F9vK8hNFMml4GtHsaXui6
41,Fetish,Selena Gomez Featuring Gucci Mane,27,27,3,4lnAN2S1fcI0SjxEbksZVr
42,Malibu,Miley Cyrus,31,10,12,2habSXqcJGExM6JJyskY7O
43,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,38,38,17,1f5cbQtDrykjarZVrShaDI
44,In Case You Didn't Know,Brett Young,37,19,25,10M2Ex445zw585Ducldzkw
45,Heavy,Linkin Park Featuring Kiiara,-1,45,18,104buTcnP2AsxqB7U1FIZ4
46,Love Galore,SZA Featuring Travis Scott,53,46,7,0q75NwOoFiARAVp4EXU4Bs
47,The Fighter,Keith Urban Featuring Carrie Underwood,-1,38,23,5OUSPcqhYTOzpbXzoEvKim
48,Craving You,Thomas Rhett Featuring Maren Morris,44,39,17,2d48mamATjby7wgPjdrSOQ
49,Small Town Boy,Dustin Lynch,52,49,8,2YMhrXQYKkm4kXLcXKKd5z
50,Rolex,Ayo & Teo,43,20,24,0pSBuHjILhNEo55xK1zrRt
51,Whatever You Need,Meek Mill Featuring Chris Brown & Ty Dolla $ign,89,51,3,6yMxfx9wpiuhhdb8vHDVMu
52,My Girl,Dylan Scott,39,39,14,3izNaTiYdotdPL0Bs76JqO
53,Versace On The Floor,Bruno Mars,47,47,7,0kN8xEmgMW9mh7UmDYHlJP
54,Bad Liar,Selena Gomez,30,20,11,2fZQIJew3nkNe99s2PKzul
55,Feel It Still,Portugal. The Man,63,55,6,6QgjcU0zLnzq5OrUoSZ3OK
56,Felices Los 4,Maluma,48,48,11,0qYTZCo5Bwh1nsUFGZP3zn
57,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,55,47,13,5tz69p7tJuGPeMGwNTxYuV
58,Do I Make You Wanna,Billy Currington,57,57,7,3I7krC8kr0gFR7P6vInR1I
59,DNA.,Kendrick Lamar,51,4,15,6HZILIRieu8S0iqY8kIKhj
60,Drinkin' Problem,Midland,54,54,12,1vBpwxsLVwaR4evBIaFmqD
61,What's My Name,"China Anne McClain, Thomas Doherty & Dylan Playfair",-1,61,1,53xAT6jud1w0NqlBjSW4VB
62,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",56,56,7,6H0AwSQ20mo62jGlPGB8S6
63,What Ifs,Kane Brown Featuring Lauren Alaina,65,63,7,7zVCrzzEJU7u24sbJPXA5W
64,Loyalty.,Kendrick Lamar Featuring Rihanna,62,14,15,6SwRhMLwNqEi6alNPVG00n
65,Butterfly Effect,Travis Scott,60,60,9,1yxgsra98r3qAtxqiGZPiX
