pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,24,6rPO02ozF3bM7NnOV4h6s2
2,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",2,1,9,1jYiIOC5d6soxkJP81fxq2
3,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,4,3,2,45XhKYRRkyeqoW3teSOkCM
4,That's What I Like,Bruno Mars,3,1,24,0KKkJNfGyhkQ5aFogxQAPU
5,Shape Of You,Ed Sheeran,5,1,25,7qiZfU4dY1lWllzX7mPBI3
6,Believer,Imagine Dragons,11,6,21,1NtIMM4N0cFa1dNzN15chl
7,Humble.,Kendrick Lamar,6,1,13,7KXjTSCq5nL1LoYtL7XAwS
8,Congratulations,Post Malone Featuring Quavo,8,8,27,3a1lNhkSLSkpJE4MSHpDu9
9,Mask Off,Future,7,5,19,0VgkVdmE4gld66l8iyGjgx
10,Something Just Like This,The Chainsmokers & Coldplay,9,3,19,1dNIEtp7AY3oDAKCGg2XkH
11,Stay,Zedd & Alessia Cara,10,7,18,6uBhi9gBXWjanegOb2Phh0
12,Body Like A Back Road,Sam Hunt,13,6,22,7mldq42yDuxiUNn08nvzHO
13,Unforgettable,French Montana Featuring Swae Lee,16,13,12,3B54sVLJ402zGa6Xm4YGNe
14,Redbone,Childish Gambino,14,14,30,3kxfsdsCpFgN412fpnW85Y
15,XO TOUR Llif3,Lil Uzi Vert,12,7,14,7GX5flRQZVHRAGd6B4TmDO
16,Issues,Julia Michaels,15,11,23,7vu0JkJh0ldukEYbTVcqd0
17,Say You Won't Let Go,James Arthur,17,11,36,5uCax9HTNlzGybIStD3vDh
18,There's Nothing Holdin' Me Back,Shawn Mendes,19,18,10,7JJmb5XwzOO8jgpou264Ml
19,Now Or Never,Halsey,21,19,12,7i2DJ88J7jQ8K7zqFX2fW8
20,It Ain't Me,Kygo x Selena Gomez,18,10,20,12GEpg2XOPyqk03JZEZnJs
21,Slow Hands,Niall Horan,24,21,9,27vTihlWXiz9f9lJM3XGVU
22,Castle On The Hill,Ed Sheeran,23,6,25,6PCUP3dWmTjcTtXY02oFdT
23,Attention,Charlie Puth,25,23,10,4iLqG9SeJSnt0cSPICSjxv
24,Bad Liar,Selena Gomez,20,20,7,2fZQIJew3nkNe99s2PKzul
25,Malibu,Miley Cyrus,22,10,8,2habSXqcJGExM6JJyskY7O
26,Location,Khalid,30,16,25,152lZdxL1OR0ZMW6KquMif
27,2U,David Guetta Featuring Justin Bieber,28,16,3,762UXiwEHYY97VL45sAUPR
28,iSpy,KYLE Featuring Lil Yachty,26,4,27,2EEeOnHehOozLq4aS0n6SL
29,Rolex,Ayo & Teo,27,20,20,0pSBuHjILhNEo55xK1zrRt
30,Magnolia,Playboi Carti,29,29,9,1e1JKLEDKP7hEQzJfNAgPl
31,Slippery,Migos Featuring Gucci Mane,35,31,14,6p8NuHm8uCGnn2Dtbtf7zE
32,In Case You Didn't Know,Brett Young,32,19,21,10M2Ex445zw585Ducldzkw
33,Strip That Down,Liam Payne Featuring Quavo,34,33,6,4Ro98RCK90oHqqSZUnTFq5
34,Closer,The Chainsmokers Featuring Halsey,33,1,48,7BKLCZ1jbUBVqRi2FVlTVw
35,Bad And Boujee,Migos Featuring Lil Uzi Vert,38,1,33,4Km5HrUvYTaSUfiSGPJeQR
36,Signs,Drake,-1,36,1,6Na5uKk5SsqZimk0hAWo8y
37,Everyday We Lit,YFN Lucci Featuring PnB Rock,37,37,12,4PzovBqgnSHKd8opsP7IVM
38,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,31,29,15,6kex4EBAj0WHXDKZMEJaaF
39,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,41,39,13,1f5cbQtDrykjarZVrShaDI
40,24K Magic,Bruno Mars,40,4,38,6b8Be6ljOzmkOmFslEb23P
41,DNA.,Kendrick Lamar,36,4,11,6HZILIRieu8S0iqY8kIKhj
42,Goosebumps,Travis Scott,39,32,33,6gBFPUFcJLzWGx4lenP6h2
43,Hurricane,Luke Combs,43,31,20,6xHI9KjUjYT0FPtGO8Mxa1
44,Craving You,Thomas Rhett Featuring Maren Morris,53,44,13,2d48mamATjby7wgPjdrSOQ
45,My Girl,Dylan Scott,56,45,10,3izNaTiYdotdPL0Bs76JqO
46,The Cure,Lady Gaga,57,39,11,34oB5r0lcN3fYWCs2uA1k5
47,The Fighter,Keith Urban Featuring Carrie Underwood,50,38,21,5OUSPcqhYTOzpbXzoEvKim
48,First Day Out,Tee Grizzley,52,48,13,3muBQDekYAg7jm6hDu6R0Z
49,T-Shirt,Migos,47,19,24,7KOlJ92bu51cltsD9KU5I7
50,Crying In The Club,Camila Cabello,54,47,6,1SJtlNRJDeYHioymcvsqev
51,Tunnel Vision,Kodak Black,44,6,19,4Q3N4Ct4zCuIHuZ65E3BD4
52,Passionfruit,Drake,48,8,15,5mCPDVBb16L4XQwDdbRUpz
53,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,46,46,14,4VFE6ZNqa8jHAmbYICoAFg
54,Thunder,Imagine Dragons,85,54,9,5VnDkUNyX6u5Sk0yZiP8XB
