pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Bodak Yellow (Money Moves),Cardi B,1,1,13,2771LMNxwf62FTAdpJMQfM
2,Rockstar,Post Malone Featuring 21 Savage,2,2,2,1OmcAT5Y8eg5bUPv9qJT4R
3,Look What You Made Me Do,Taylor Swift,3,1,6,1P17dC1amhFzptugyAO7Il
4,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,4,3,22,5tz69p7tJuGPeMGwNTxYuV
5,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,5,1,37,6rPO02ozF3bM7NnOV4h6s2
6,Unforgettable,French Montana Featuring Swae Lee,6,3,25,3B54sVLJ402zGa6Xm4YGNe
7,Feel It Still,Portugal. The Man,10,7,15,6QgjcU0zLnzq5OrUoSZ3OK
8,Believer,Imagine Dragons,7,4,34,1NtIMM4N0cFa1dNzN15chl
9,Rake It Up,Yo Gotti Featuring Nicki Minaj,8,8,13,4knL4iPxPOZjQzTUlELGSY
10,Sorry Not Sorry,Demi Lovato,15,10,12,3Du2K5dLzmduCNp6uwuaL0
11,Attention,Charlie Puth,9,5,23,4iLqG9SeJSnt0cSPICSjxv
12,Strip That Down,Liam Payne Featuring Quavo,13,10,19,4Ro98RCK90oHqqSZUnTFq5
13,Slow Hands,Niall Horan,11,11,22,27vTihlWXiz9f9lJM3XGVU
14,Too Good At Goodbyes,Sam Smith,16,5,3,3VlbOrM6nYPprVvzBZllE5
15,Bank Account,21 Savage,17,12,12,2fQrGHiQOvpL9UgPvtYy6G
16,There's Nothing Holdin' Me Back,Shawn Mendes,14,6,23,7JJmb5XwzOO8jgpou264Ml
17,Thunder,Imagine Dragons,30,17,22,5VnDkUNyX6u5Sk0yZiP8XB
18,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,12,2,15,45XhKYRRkyeqoW3teSOkCM
19,Shape Of You,Ed Sheeran,18,1,38,7qiZfU4dY1lWllzX7mPBI3
20,What Lovers Do,Maroon 5 Featuring SZA,23,20,5,4nYsmWkuTaowTMy4gskmBw
21,Mi Gente,J Balvin & Willy William Featuring Beyonce,19,19,13,4ipnJyDU3Lq15qBAYNqlqK
22,That's What I Like,Bruno Mars,20,1,37,0KKkJNfGyhkQ5aFogxQAPU
23,I Get The Bag,Gucci Mane Featuring Migos,22,22,6,1XRgIKC5TPwo7nWGyKqgG0
24,Praying,Kesha,28,22,12,79NlESqzFSW0hdBWgls4FX
25,Young Dumb & Broke,Khalid,27,25,11,5Z3GHaZ6ec9bsiI5BenrbY
26,Body Like A Back Road,Sam Hunt,24,6,35,7mldq42yDuxiUNn08nvzHO
27,XO TOUR Llif3,Lil Uzi Vert,21,7,27,7GX5flRQZVHRAGd6B4TmDO
28,Humble.,Kendrick Lamar,25,1,26,7KXjTSCq5nL1LoYtL7XAwS
29,What About Us,P!nk,26,26,8,0Qh38w01QRXK6KHIv0e3hb
30,Something Just Like This,The Chainsmokers & Coldplay,29,3,32,1dNIEtp7AY3oDAKCGg2XkH
31,What Ifs,Kane Brown Featuring Lauren Alaina,32,31,16,7zVCrzzEJU7u24sbJPXA5W
32,Love Galore,SZA Featuring Travis Scott,33,32,16,0q75NwOoFiARAVp4EXU4Bs
33,Location, Khalid,31,16,38,152lZdxL1OR0ZMW6KquMif
34,Say You Won't Let Go,James Arthur,37,11,49,5uCax9HTNlzGybIStD3vDh
35,Congratulations,Post Malone Featuring Quavo,36,8,40,3a1lNhkSLSkpJE4MSHpDu9
36,Friends,Justin Bieber + BloodPop,35,20,6,7iNIg7XDEaYECfWD5dJ9Va
37,Small Town Boy,Dustin Lynch,40,36,17,2YMhrXQYKkm4kXLcXKKd5z
38,Loyalty.,Kendrick Lamar Featuring Rihanna,41,14,24,6SwRhMLwNqEi6alNPVG00n
39,...Ready For It?,Taylor Swift,34,4,4,2yLa0QULdQr0qAIvVwN6B5
40,When It Rains It Pours,Luke Combs,44,40,9,1mMLMZYXkMueg65jRRWG1l
41,No Promises,Cheat Codes Featuring Demi Lovato,45,39,20,5lNuqFVMca4vPupY10cH0J
42,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",39,1,22,1jYiIOC5d6soxkJP81fxq2
43,Redbone,Childish Gambino,38,12,43,3kxfsdsCpFgN412fpnW85Y
44,Havana,Camila Cabello Featuring Young Thug,64,44,7,1rfofaqEpACxVEHIZBJe6W
45,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,46,45,14,15EPc80XuFrb2LmOzGjuRg
