pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Perfect,Ed Sheeran,1,1,20,0tgVpDi06FyKpA1z0VMD4v
2,Havana,Camila Cabello Featuring Young Thug,2,2,22,1rfofaqEpACxVEHIZBJe6W
3,Finesse,Bruno Mars & Cardi B,35,3,2,3Vo4wInECJQuz9BIBMOu8i
4,Rockstar,Post Malone Featuring 21 Savage,3,1,17,1OmcAT5Y8eg5bUPv9qJT4R
5,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,5,4,18,2Xqd0wUttjueBfdcltADOv
6,Thunder, Imagine Dragons,4,4,37,5VnDkUNyX6u5Sk0yZiP8XB
7,Bad At Love,Halsey,6,6,19,7y9iMe8SOB6z3NoHE2OfXl
8,Too Good At Goodbyes,Sam Smith,7,4,18,3VlbOrM6nYPprVvzBZllE5
9,Filthy,Justin Timberlake,-1,9,1,1L3NV7VrCiuE8C5QlhdeQL
10,MotorSport,"Migos, Nicki Minaj & Cardi B",8,6,11,1YZfcVLbbJwfizR5cDOp3q
11,New Rules,Dua Lipa,11,11,24,2ekn2ttSfGqwhhate0LSR0
12,Gucci Gang,Lil Pump,9,3,18,43ZyHQITOjhciSUUNPVRHc
13,Love.,Kendrick Lamar Featuring Zacari,14,11,29,6PGoSes0D9eUDeeAafB2As
14,Bartier Cardi,Cardi B Featuring 21 Savage,19,14,3,75FDPwaULRdYDn4StFN2rT
15,Let You Down,NF,18,15,13,52okn5MNA47tk87PeZJLEL
16,Him & I,G-Eazy & Halsey,17,15,6,3YU6vJbjYUG0tiJyXf9x5V
17,Bodak Yellow (Money Moves),Cardi B,10,1,28,2771LMNxwf62FTAdpJMQfM
18,Meant To Be,Bebe Rexha & Florida Georgia Line,24,18,12,7iDa6hUg2VgEL1o1HjmfBn
19,Gummo,6ix9ine,20,12,9,2vjmyyAnDUzilFYxOlTdO1
20,Feel It Still,Portugal. The Man,12,4,30,6QgjcU0zLnzq5OrUoSZ3OK
21,Sorry Not Sorry,Demi Lovato,15,6,27,3Du2K5dLzmduCNp6uwuaL0
22,Shape Of You,Ed Sheeran,13,1,53,7qiZfU4dY1lWllzX7mPBI3
23,How Long,Charlie Puth,27,23,14,32DGGj6KlNuBr6WaqRxpxi
24,Wolves,Selena Gomez X Marshmello,28,20,12,0tBbt8CrmxbjRP0pueQkyU
25,I Get The Bag,Gucci Mane Featuring Migos,26,11,21,1XRgIKC5TPwo7nWGyKqgG0
26,I Fall Apart,Post Malone,23,16,16,75ZvA4QfFiZvzhj2xkaWAh
27,What Lovers Do,Maroon 5 Featuring SZA,21,9,20,4nYsmWkuTaowTMy4gskmBw
28,Young Dumb & Broke,Khalid,22,18,26,5Z3GHaZ6ec9bsiI5BenrbY
29,Plain Jane,A$AP Ferg,31,26,16,4dVpf9jZjcORqGTLUaeYj9
30,Believer,Imagine Dragons,16,4,49,1NtIMM4N0cFa1dNzN15chl
31,Sky Walker,Miguel Featuring Travis Scott,38,31,16,5WoaF1B5XIEnWfmb5NZikf
32,River,Eminem Featuring Ed Sheeran,45,11,4,1cS0TgbR263ey9jn0MwD2s
33,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,36,24,20,2eAZfqOm4EnOF9VvN50Tyc
34,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,25,1,52,6rPO02ozF3bM7NnOV4h6s2
35,Mi Gente, J Balvin & Willy William Featuring Beyonce,30,3,28,4ipnJyDU3Lq15qBAYNqlqK
36,End Game,Taylor Swift Featuring Ed Sheeran & Future,39,36,8,2x0WlnmfG39ZuDmstl9xfX
