pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,32,6rPO02ozF3bM7NnOV4h6s2
2,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,2,2,10,45XhKYRRkyeqoW3teSOkCM
3,Bodak Yellow (Money Moves),Cardi B,3,3,8,2771LMNxwf62FTAdpJMQfM
4,Believer,Imagine Dragons,5,4,29,1NtIMM4N0cFa1dNzN15chl
5,Attention,Charlie Puth,6,5,18,4iLqG9SeJSnt0cSPICSjxv
6,Unforgettable,French Montana Featuring Swae Lee,4,3,20,3B54sVLJ402zGa6Xm4YGNe
7,There's Nothing Holdin' Me Back,Shawn Mendes,7,6,18,7JJmb5XwzOO8jgpou264Ml
8,That's What I Like,Bruno Mars,8,1,32,0KKkJNfGyhkQ5aFogxQAPU
9,Shape Of You,Ed Sheeran,9,1,33,7qiZfU4dY1lWllzX7mPBI3
10,Rake It Up,Yo Gotti Featuring Nicki Minaj,24,10,8,4knL4iPxPOZjQzTUlELGSY
11,Strip That Down,Liam Payne Featuring Quavo,13,11,14,4Ro98RCK90oHqqSZUnTFq5
12,Bank Account,21 Savage,12,12,7,2fQrGHiQOvpL9UgPvtYy6G
13,Body Like A Back Road,Sam Hunt,10,6,30,7mldq42yDuxiUNn08nvzHO
14,Slow Hands,Niall Horan,15,14,17,27vTihlWXiz9f9lJM3XGVU
15,Congratulations,Post Malone Featuring Quavo,14,8,35,3a1lNhkSLSkpJE4MSHpDu9
16,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",11,1,17,1jYiIOC5d6soxkJP81fxq2
17,Redbone,Childish Gambino,16,12,38,3kxfsdsCpFgN412fpnW85Y
18,Sorry Not Sorry,Demi Lovato ,25,18,7,3Du2K5dLzmduCNp6uwuaL0
19,Humble.,Kendrick Lamar,17,1,21,7KXjTSCq5nL1LoYtL7XAwS
