pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Perfect,Ed Sheeran,3,1,15,0tgVpDi06FyKpA1z0VMD4v
2,Rockstar,Post Malone Featuring 21 Savage,1,1,12,1OmcAT5Y8eg5bUPv9qJT4R
3,Havana,Camila Cabello Featuring Young Thug,2,2,17,1rfofaqEpACxVEHIZBJe6W
4,Gucci Gang,Lil Pump,4,3,13,43ZyHQITOjhciSUUNPVRHc
5,Thunder,Imagine Dragons,5,4,32,5VnDkUNyX6u5Sk0yZiP8XB
6,Too Good At Goodbyes,Sam Smith,6,4,13,3VlbOrM6nYPprVvzBZllE5
7,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,8,7,13,2Xqd0wUttjueBfdcltADOv
8,Bad At Love,Halsey,11,8,14,7y9iMe8SOB6z3NoHE2OfXl
9,Bodak Yellow (Money Moves),Cardi B,7,1,23,2771LMNxwf62FTAdpJMQfM
10,What Lovers Do,Maroon 5 Featuring SZA,9,9,15,4nYsmWkuTaowTMy4gskmBw
11,All I Want For Christmas Is You,Mariah Carey,21,11,21,0bYg9bo50gSsH3LtXe2SQn
12,Feel It Still,Portugal. The Man,10,4,25,6QgjcU0zLnzq5OrUoSZ3OK
13,Gummo,6ix9ine,54,13,4,2vjmyyAnDUzilFYxOlTdO1
14,I Get The Bag,Gucci Mane Featuring Migos,16,11,16,1XRgIKC5TPwo7nWGyKqgG0
15,MotorSport,"Migos, Nicki Minaj & Cardi B",17,14,6,1YZfcVLbbJwfizR5cDOp3q
16,Sorry Not Sorry,Demi Lovato,12,6,22,3Du2K5dLzmduCNp6uwuaL0
17,New Rules,Dua Lipa,15,15,19,2ekn2ttSfGqwhhate0LSR0
18,Mi Gente,J Balvin & Willy William Featuring Beyonce,13,3,23,4ipnJyDU3Lq15qBAYNqlqK
19,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,14,3,32,5tz69p7tJuGPeMGwNTxYuV
20,Wolves,Selena Gomez X Marshmello,20,20,7,0tBbt8CrmxbjRP0pueQkyU
21,Him & I,G-Eazy & Halsey,-1,21,1,3YU6vJbjYUG0tiJyXf9x5V
22,Let You Down,NF,29,22,8,52okn5MNA47tk87PeZJLEL
23,I Fall Apart,Post Malone,19,19,11,75ZvA4QfFiZvzhj2xkaWAh
24,Bank Account,21 Savage,18,12,22,2fQrGHiQOvpL9UgPvtYy6G
25,Shape Of You,Ed Sheeran,26,1,48,7qiZfU4dY1lWllzX7mPBI3
26,How Long,Charlie Puth,32,26,9,32DGGj6KlNuBr6WaqRxpxi
27,Love.,Kendrick Lamar Featuring Zacari,27,18,24,6PGoSes0D9eUDeeAafB2As
28,Young Dumb & Broke,Khalid,22,22,21,5Z3GHaZ6ec9bsiI5BenrbY
29,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,39,29,15,2eAZfqOm4EnOF9VvN50Tyc
30,Believer,Imagine Dragons,25,4,44,1NtIMM4N0cFa1dNzN15chl
31,Meant To Be,Bebe Rexha & Florida Georgia Line,40,31,7,7iDa6hUg2VgEL1o1HjmfBn
32,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,23,1,47,6rPO02ozF3bM7NnOV4h6s2
33,Silence,Marshmello Featuring Khalid,36,33,17,7vGuf3Y35N4wmASOKLUVVU
34,Unforgettable,French Montana Featuring Swae Lee,24,3,35,3B54sVLJ402zGa6Xm4YGNe
35,Sky Walker,Miguel Featuring Travis Scott,55,35,11,5WoaF1B5XIEnWfmb5NZikf
36,Attention,Charlie Puth ,30,5,33,4iLqG9SeJSnt0cSPICSjxv
37,Rockin' Around The Christmas Tree,Brenda Lee,-1,14,19,28fuXrmmF9dYWx25dMW9dP
38,The Weekend,SZA,38,37,19,6gU9OKjOE7ghfEd55oRO57
39,End Game,Taylor Swift Featuring Ed Sheeran & Future,83,39,3,2x0WlnmfG39ZuDmstl9xfX
40,That's What I Like,Bruno Mars,37,1,47,0KKkJNfGyhkQ5aFogxQAPU
41,Plain Jane,A$AP Ferg,43,41,11,4dVpf9jZjcORqGTLUaeYj9
42,The Christmas Song (Merry Christmas To You),Nat King Cole,-1,38,9,1l2CvcIAL1MtPbtZhh0Z77
43,...Ready For It?,Taylor Swift,31,4,14,2yLa0QULdQr0qAIvVwN6B5
44,Ric Flair Drip,Offset & Metro Boomin,49,44,6,7sO5G9EABYOXQKNPNiE9NR
45,It's The Most Wonderful Time Of The Year,Andy Williams,-1,45,2,5hslUAKq9I9CG2bAulFkHN
46,There's Nothing Holdin' Me Back,Shawn Mendes,42,6,33,7JJmb5XwzOO8jgpou264Ml
47,A Holly Jolly Christmas,Burl Ives,-1,46,2,33BcB8XVwJU4qB7bDSkVya
48,Rubbin Off The Paint,YBN Nahmir,46,46,5,0taOCiup4HNG9LmbduVlJj
49,Congratulations,Post Malone Featuring Quavo,45,8,50,3a1lNhkSLSkpJE4MSHpDu9
50,Humble.,Kendrick Lamar,47,1,36,7KXjTSCq5nL1LoYtL7XAwS
51,What About Us,P!nk,33,13,18,0Qh38w01QRXK6KHIv0e3hb
52,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",51,46,13,4YkwUfWSIxdKNLDXw0caFO
53,Tell Me You Love Me,Demi Lovato,-1,53,2,2dIPe4XdBLUsTZGqPIuKXb
54,Greatest Love Story,LANCO,48,45,14,2yQZwi1P8AkkxxFhQ8rMEK
55,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,53,53,11,5Gu0PDLN4YJeW75PpBSg9p
56,Roll In Peace,Kodak Black Featuring XXXTENTACION,57,53,16,40oKW22ZNNkEdZLJTScaQI
57,Light It Up,Luke Bryan ,58,57,15,5w3NgfV8v1nNZFLUBlGHIL
58,Codeine Dreaming,Kodak Black Featuring Lil Wayne,52,52,2,4DTpngLjoHj5gFxEZFeD3J
59,Candy Paint,Post Malone,64,59,7,42CeaId2XNlxugDvyqHfDf
60,Lemon,N*E*R*D & Rihanna,63,60,5,2LKlHBPHxLG5ArAXfF148n
61,Kooda,6ix9ine,-1,61,1,5NT0aZqWImC9fTzkW4z48o
62,Like I Loved You,Brett Young,62,61,11,3T6MAweakkNrMYs8jZIWtg
63,I'll Name The Dogs,Blake Shelton,61,58,13,2n5ZD87XQ2yvIxGjoYbUmZ
64,Good Old Days,Macklemore Featuring Kesha,65,64,7,2Za1AlJNvksouPPWbXpR2X
65,When It Rains It Pours,Luke Combs,56,33,19,1mMLMZYXkMueg65jRRWG1l
66,Lights Down Low,MAX Featuring gnash,66,66,9,5A6BJLZArq1MPjsnmcuk5f
67,Yours,Russell Dickerson,69,67,8,6RSNKGdv3nDTHqgw4bdzyF
68,Betrayed,Lil Xan,67,67,4,6NWl2m8asvH83xjuXVNsuG
69,Unforgettable,Thomas Rhett,59,47,19,30MM5jWpUmOxtTNd9Ey5LZ
70,Round Here Buzz,Eric Church,68,68,11,52ioLaTnO2J7BWY8UN2n9D
71,MIC Drop,BTS Featuring Desiigner,28,28,2,7Ed6BkggCS2KaKY5YlINaF
72,Look What You Made Me Do,Taylor Swift,60,1,16,1P17dC1amhFzptugyAO7Il
