pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,27,6rPO02ozF3bM7NnOV4h6s2
2,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,2,2,5,45XhKYRRkyeqoW3teSOkCM
3,That's What I Like,Bruno Mars,4,1,27,0KKkJNfGyhkQ5aFogxQAPU
4,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",3,1,12,1jYiIOC5d6soxkJP81fxq2
5,Unforgettable,French Montana Featuring Swae Lee,9,5,15,3B54sVLJ402zGa6Xm4YGNe
6,Shape Of You,Ed Sheeran,5,1,28,7qiZfU4dY1lWllzX7mPBI3
7,Believer,Imagine Dragons,7,6,24,1NtIMM4N0cFa1dNzN15chl
8,There's Nothing Holdin' Me Back,Shawn Mendes,8,8,13,7JJmb5XwzOO8jgpou264Ml
9,Body Like A Back Road,Sam Hunt,10,6,25,7mldq42yDuxiUNn08nvzHO
10,Attention,Charlie Puth,13,10,13,4iLqG9SeJSnt0cSPICSjxv
11,Humble.,Kendrick Lamar,6,1,16,7KXjTSCq5nL1LoYtL7XAwS
12,Congratulations,Post Malone Featuring Quavo,11,8,30,3a1lNhkSLSkpJE4MSHpDu9
13,Redbone,Childish Gambino,14,13,33,3kxfsdsCpFgN412fpnW85Y
14,Stay,Zedd & Alessia Cara,12,7,21,6uBhi9gBXWjanegOb2Phh0
15,Something Just Like This,The Chainsmokers & Coldplay,15,3,22,1dNIEtp7AY3oDAKCGg2XkH
16,XO TOUR Llif3,Lil Uzi Vert,16,7,17,7GX5flRQZVHRAGd6B4TmDO
17,Now Or Never,Halsey,17,17,15,7i2DJ88J7jQ8K7zqFX2fW8
18,Mask Off,Future,18,5,22,0VgkVdmE4gld66l8iyGjgx
19,Slow Hands,Niall Horan,19,19,12,27vTihlWXiz9f9lJM3XGVU
20,Say You Won't Let Go,James Arthur,21,11,39,5uCax9HTNlzGybIStD3vDh
21,It Ain't Me,Kygo x Selena Gomez,22,10,23,12GEpg2XOPyqk03JZEZnJs
22,Castle On The Hill,Ed Sheeran,24,6,28,6PCUP3dWmTjcTtXY02oFdT
23,Sorry Not Sorry,Demi Lovato,52,23,2,3Du2K5dLzmduCNp6uwuaL0
24,Location,Khalid,26,16,28,152lZdxL1OR0ZMW6KquMif
25,Strip That Down,Liam Payne Featuring Quavo,28,25,9,4Ro98RCK90oHqqSZUnTFq5
26,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",30,26,5,5bcTCxgc7xVfSaMV3RuVke
27,Fetish,Selena Gomez Featuring Gucci Mane,92,27,2,4lnAN2S1fcI0SjxEbksZVr
28,Issues,Julia Michaels,20,11,26,7vu0JkJh0ldukEYbTVcqd0
29,Magnolia,Playboi Carti,29,29,12,1e1JKLEDKP7hEQzJfNAgPl
30,Bad Liar,Selena Gomez,27,20,10,2fZQIJew3nkNe99s2PKzul
31,Malibu,Miley Cyrus,31,10,11,2habSXqcJGExM6JJyskY7O
32,2U,David Guetta Featuring Justin Bieber,32,16,6,762UXiwEHYY97VL45sAUPR
