pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,30,6rPO02ozF3bM7NnOV4h6s2
2,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,2,2,8,45XhKYRRkyeqoW3teSOkCM
3,Unforgettable,French Montana Featuring Swae Lee,3,3,18,3B54sVLJ402zGa6Xm4YGNe
4,Believer,Imagine Dragons,5,4,27,1NtIMM4N0cFa1dNzN15chl
5,Attention,Charlie Puth,7,5,16,4iLqG9SeJSnt0cSPICSjxv
6,There's Nothing Holdin' Me Back,Shawn Mendes,8,6,16,7JJmb5XwzOO8jgpou264Ml
7,That's What I Like,Bruno Mars,4,1,30,0KKkJNfGyhkQ5aFogxQAPU
8,Bodak Yellow (Money Moves),Cardi B,14,8,6,2771LMNxwf62FTAdpJMQfM
9,Shape Of You,Ed Sheeran,9,1,31,7qiZfU4dY1lWllzX7mPBI3
10,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",6,1,15,1jYiIOC5d6soxkJP81fxq2
11,Body Like A Back Road,Sam Hunt,10,6,28,7mldq42yDuxiUNn08nvzHO
12,Bank Account,21 Savage,18,12,5,2fQrGHiQOvpL9UgPvtYy6G
13,Redbone,Childish Gambino,12,12,36,3kxfsdsCpFgN412fpnW85Y
14,Congratulations,Post Malone Featuring Quavo,11,8,33,3a1lNhkSLSkpJE4MSHpDu9
15,Strip That Down,Liam Payne Featuring Quavo,16,15,12,4Ro98RCK90oHqqSZUnTFq5
16,Humble.,Kendrick Lamar,13,1,19,7KXjTSCq5nL1LoYtL7XAwS
17,Slow Hands,Niall Horan,15,15,15,27vTihlWXiz9f9lJM3XGVU
18,XO TOUR Llif3,Lil Uzi Vert,20,7,20,7GX5flRQZVHRAGd6B4TmDO
19,Something Just Like This,The Chainsmokers & Coldplay,17,3,25,1dNIEtp7AY3oDAKCGg2XkH
20,Stay,Zedd & Alessia Cara,19,7,24,6uBhi9gBXWjanegOb2Phh0
21,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",21,21,8,5bcTCxgc7xVfSaMV3RuVke
22,Rake It Up,Yo Gotti Featuring Nicki Minaj,26,22,6,4knL4iPxPOZjQzTUlELGSY
23,Mi Gente,J Balvin & Willy William Featuring Beyonce,28,23,6,4ipnJyDU3Lq15qBAYNqlqK
24,Praying,Kesha,32,24,5,79NlESqzFSW0hdBWgls4FX
25,Mask Off,Future,23,5,25,0VgkVdmE4gld66l8iyGjgx
26,Now Or Never,Halsey,22,17,18,7i2DJ88J7jQ8K7zqFX2fW8
27,Say You Won't Let Go,James Arthur ,25,11,42,5uCax9HTNlzGybIStD3vDh
28,Sorry Not Sorry,Demi Lovato,30,23,5,3Du2K5dLzmduCNp6uwuaL0
29,Location,Khalid,27,16,31,152lZdxL1OR0ZMW6KquMif
30,Feel It Still,Portugal. The Man,34,30,8,6QgjcU0zLnzq5OrUoSZ3OK
31,It Ain't Me,Kygo x Selena Gomez,24,10,26,12GEpg2XOPyqk03JZEZnJs
32,Loyalty.,Kendrick Lamar Featuring Rihanna,31,14,17,6SwRhMLwNqEi6alNPVG00n
33,Castle On The Hill,Ed Sheeran,29,6,31,6PCUP3dWmTjcTtXY02oFdT
34,Magnolia,Playboi Carti,35,29,15,1e1JKLEDKP7hEQzJfNAgPl
35,Love Galore,SZA Featuring Travis Scott,37,35,9,0q75NwOoFiARAVp4EXU4Bs
36,Everyday We Lit,YFN Lucci Featuring PnB Rock,36,33,18,4PzovBqgnSHKd8opsP7IVM
37,Slippery,Migos Featuring Gucci Mane,33,29,20,6p8NuHm8uCGnn2Dtbtf7zE
38,Small Town Boy,Dustin Lynch,42,38,10,2YMhrXQYKkm4kXLcXKKd5z
39,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,40,38,19,1f5cbQtDrykjarZVrShaDI
40,What Ifs,Kane Brown Featuring Lauren Alaina,48,40,9,7zVCrzzEJU7u24sbJPXA5W
41,In Case You Didn't Know,Brett Young,43,19,27,10M2Ex445zw585Ducldzkw
42,No Promises,Cheat Codes Featuring Demi Lovato,51,42,13,5lNuqFVMca4vPupY10cH0J
43,Versace On The Floor,Bruno Mars,46,43,9,0kN8xEmgMW9mh7UmDYHlJP
44,Issues,Julia Michaels,39,11,29,7vu0JkJh0ldukEYbTVcqd0
45,2U,David Guetta Featuring Justin Bieber,44,16,9,762UXiwEHYY97VL45sAUPR
