pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Rockstar,Post Malone Featuring 21 Savage,1,1,9,1OmcAT5Y8eg5bUPv9qJT4R
2,Havana,Camila Cabello Featuring Young Thug,2,2,14,1rfofaqEpACxVEHIZBJe6W
3,Gucci Gang,Lil Pump,12,3,10,43ZyHQITOjhciSUUNPVRHc
4,Thunder,Imagine Dragons,5,4,29,5VnDkUNyX6u5Sk0yZiP8XB
5,Bodak Yellow (Money Moves),Cardi B,3,1,20,2771LMNxwf62FTAdpJMQfM
6,Too Good At Goodbyes,Sam Smith,4,4,10,3VlbOrM6nYPprVvzBZllE5
7,Perfect,Ed Sheeran,8,7,12,0tgVpDi06FyKpA1z0VMD4v
8,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,6,3,29,5tz69p7tJuGPeMGwNTxYuV
9,Feel It Still,Portugal. The Man,7,4,22,6QgjcU0zLnzq5OrUoSZ3OK
10,Mi Gente,J Balvin & Willy William Featuring Beyonce,10,3,20,4ipnJyDU3Lq15qBAYNqlqK
11,What Lovers Do,Maroon 5 Featuring SZA,9,9,12,4nYsmWkuTaowTMy4gskmBw
12,Sorry Not Sorry,Demi Lovato,11,6,19,3Du2K5dLzmduCNp6uwuaL0
13,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,13,13,10,2Xqd0wUttjueBfdcltADOv
14,Walk On Water,Eminem Featuring Beyonce,-1,14,1,7CcoUAtUcYhUfBsmtn0ajO
15,MotorSport,"Migos, Nicki Minaj & Cardi B",23,14,3,1YZfcVLbbJwfizR5cDOp3q
16,I Get The Bag,Gucci Mane Featuring Migos,14,11,13,1XRgIKC5TPwo7nWGyKqgG0
17,Bad At Love,Halsey,20,17,11,7y9iMe8SOB6z3NoHE2OfXl
18,...Ready For It?,Taylor Swift,30,4,11,2yLa0QULdQr0qAIvVwN6B5
19,New Rules,Dua Lipa,21,19,16,2ekn2ttSfGqwhhate0LSR0
20,What About Us,P!nk,17,13,15,0Qh38w01QRXK6KHIv0e3hb
21,Unforgettable,French Montana Featuring Swae Lee,16,3,32,3B54sVLJ402zGa6Xm4YGNe
22,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,18,1,44,6rPO02ozF3bM7NnOV4h6s2
