pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,29,6rPO02ozF3bM7NnOV4h6s2
2,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,2,2,7,45XhKYRRkyeqoW3teSOkCM
3,Unforgettable,French Montana Featuring Swae Lee,6,3,17,3B54sVLJ402zGa6Xm4YGNe
4,That's What I Like,Bruno Mars,3,1,29,0KKkJNfGyhkQ5aFogxQAPU
5,Believer,Imagine Dragons,5,5,26,1NtIMM4N0cFa1dNzN15chl
6,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",4,1,14,1jYiIOC5d6soxkJP81fxq2
7,Attention,Charlie Puth,9,7,15,4iLqG9SeJSnt0cSPICSjxv
8,There's Nothing Holdin' Me Back,Shawn Mendes,8,8,15,7JJmb5XwzOO8jgpou264Ml
9,Shape Of You,Ed Sheeran,7,1,30,7qiZfU4dY1lWllzX7mPBI3
10,Body Like A Back Road,Sam Hunt,10,6,27,7mldq42yDuxiUNn08nvzHO
11,Congratulations,Post Malone Featuring Quavo,11,8,32,3a1lNhkSLSkpJE4MSHpDu9
12,Redbone,Childish Gambino,13,12,35,3kxfsdsCpFgN412fpnW85Y
13,Humble.,Kendrick Lamar,12,1,18,7KXjTSCq5nL1LoYtL7XAwS
14,Bodak Yellow (Money Moves),Cardi B,28,14,5,2771LMNxwf62FTAdpJMQfM
15,Slow Hands,Niall Horan,18,15,14,27vTihlWXiz9f9lJM3XGVU
16,Strip That Down,Liam Payne Featuring Quavo,16,16,11,4Ro98RCK90oHqqSZUnTFq5
17,Something Just Like This,The Chainsmokers & Coldplay,15,3,24,1dNIEtp7AY3oDAKCGg2XkH
18,Bank Account,21 Savage,21,18,4,2fQrGHiQOvpL9UgPvtYy6G
19,Stay,Zedd & Alessia Cara,14,7,23,6uBhi9gBXWjanegOb2Phh0
20,XO TOUR Llif3,Lil Uzi Vert,17,7,19,7GX5flRQZVHRAGd6B4TmDO
21,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",23,21,7,5bcTCxgc7xVfSaMV3RuVke
22,Now Or Never,Halsey,19,17,17,7i2DJ88J7jQ8K7zqFX2fW8
23,Mask Off,Future,20,5,24,0VgkVdmE4gld66l8iyGjgx
24,It Ain't Me,Kygo x Selena Gomez,22,10,25,12GEpg2XOPyqk03JZEZnJs
25,Say You Won't Let Go,James Arthur,24,11,41,5uCax9HTNlzGybIStD3vDh
26,Rake It Up,Yo Gotti Featuring Nicki Minaj,32,26,5,4knL4iPxPOZjQzTUlELGSY
27,Location,Khalid,27,16,30,152lZdxL1OR0ZMW6KquMif
28,Mi Gente,J Balvin & Willy William Featuring Beyonce,30,28,5,4ipnJyDU3Lq15qBAYNqlqK
29,Castle On The Hill,Ed Sheeran,25,6,30,6PCUP3dWmTjcTtXY02oFdT
30,Sorry Not Sorry,Demi Lovato,26,23,4,3Du2K5dLzmduCNp6uwuaL0
31,Loyalty.,Kendrick Lamar Featuring Rihanna,64,14,16,6SwRhMLwNqEi6alNPVG00n
32,Praying,Kesha,38,25,4,79NlESqzFSW0hdBWgls4FX
33,Slippery,Migos Featuring Gucci Mane,31,29,19,6p8NuHm8uCGnn2Dtbtf7zE
34,Feel It Still,Portugal. The Man,55,34,7,6QgjcU0zLnzq5OrUoSZ3OK
35,Magnolia,Playboi Carti,33,29,14,1e1JKLEDKP7hEQzJfNAgPl
36,Everyday We Lit,YFN Lucci Featuring PnB Rock,36,33,17,4PzovBqgnSHKd8opsP7IVM
37,Love Galore,SZA Featuring Travis Scott,46,37,8,0q75NwOoFiARAVp4EXU4Bs
38,You Da Baddest,Future Featuring Nicki Minaj,-1,38,1,4AFgK4wP1iD5i8BYaLr9Vf
39,Issues,Julia Michaels,35,11,28,7vu0JkJh0ldukEYbTVcqd0
40,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,43,38,18,1f5cbQtDrykjarZVrShaDI
41,Fetish,Selena Gomez Featuring Gucci Mane,41,27,4,4lnAN2S1fcI0SjxEbksZVr
42,Small Town Boy,Dustin Lynch,49,42,9,2YMhrXQYKkm4kXLcXKKd5z
43,In Case You Didn't Know,Brett Young,44,19,26,10M2Ex445zw585Ducldzkw
44,2U,David Guetta Featuring Justin Bieber,29,16,8,762UXiwEHYY97VL45sAUPR
45,Craving You,Thomas Rhett Featuring Maren Morris,48,39,18,2d48mamATjby7wgPjdrSOQ
46,Versace On The Floor,Bruno Mars,53,46,8,0kN8xEmgMW9mh7UmDYHlJP
47,Do I Make You Wanna,Billy Currington,58,47,8,3I7krC8kr0gFR7P6vInR1I
48,What Ifs,Kane Brown Featuring Lauren Alaina,63,48,8,7zVCrzzEJU7u24sbJPXA5W
49,Rolex,Ayo & Teo,50,20,25,0pSBuHjILhNEo55xK1zrRt
50,Drinkin' Problem,Midland,60,50,13,1vBpwxsLVwaR4evBIaFmqD
51,No Promises,Cheat Codes Featuring Demi Lovato,68,51,12,5lNuqFVMca4vPupY10cH0J
52,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,57,47,14,5tz69p7tJuGPeMGwNTxYuV
53,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",62,53,8,6H0AwSQ20mo62jGlPGB8S6
54,Thunder,Imagine Dragons,69,54,14,5VnDkUNyX6u5Sk0yZiP8XB
55,Malibu,Miley Cyrus,42,10,13,2habSXqcJGExM6JJyskY7O
56,Flatliner,Cole Swindell,67,56,15,0WyFpxYlBCgH1gMXd26OOr
57,My Girl,Dylan Scott,52,39,15,3izNaTiYdotdPL0Bs76JqO
58,Felices Los 4,Maluma,56,48,12,0qYTZCo5Bwh1nsUFGZP3zn
